267.21563845265,178.465244423629,201.946429477965,184.090284932,170.502215974543,188.552311832728,193.374168387447,226.94561708984,191.994476701692,219.483535400385,199.068391813636,218.376268848621,211.372090386652,181.778641129335,209.265912354278,177.951949116365,192.375090282487,187.55032338605,202.816951561548,187.810950438198,209.484890828768,199.415316932413,212.11815510839,195.630401711515,201.541316671013,220.782544878679,199.009482298503,225.808923979594,180.508010692085,193.692376141178,222.298675230759,199.452382613385,178.5457141615,204.951471708767,218.177708986855,202.820936356103,217.399419608258,235.001885118184,210.536724054868,164.518447044519,224.203021086337,161.802673479458,228.727018752799,208.827479310504,224.279270438182,208.716745276817,187.194400269113,196.269748566244,187.571490684847,176.91365238483,267.21563845265,178.465244423629,201.946429477965,184.090284932,170.502215974543,188.552311832728,193.374168387447,226.94561708984,191.994476701692,219.483535400385,199.068391813636,218.376268848621,211.372090386652,181.778641129335,209.265912354278,177.951949116365,192.375090282487,187.55032338605,202.816951561548,187.810950438198,209.484890828768,199.415316932413,212.11815510839,195.630401711515,201.541316671013,220.782544878679,199.009482298503,225.808923979594,180.508010692085,193.692376141178,222.298675230759,199.452382613385,178.5457141615,204.951471708767,218.177708986855,202.820936356103,217.399419608258,235.001885118184,210.536724054868,164.518447044519,224.203021086337,161.802673479458,228.727018752799,208.827479310504,224.279270438182,208.716745276817,187.194400269113,196.269748566244,187.571490684847,176.91365238483
178.465241059828,230.319659496553,186.224971970641,171.688329288336,159.899942777101,169.383551623854,197.825947441168,202.500981436935,155.653984738486,194.292517935705,183.264905116693,198.135409421487,185.654181465419,162.08861906175,150.158977955103,163.413920948053,179.433652346421,163.282582031989,200.082559711858,165.059649873826,191.131991870606,172.141936572197,184.137498083454,167.351003937812,189.688638205695,206.516909193857,178.752336956132,194.28572230009,175.512917469174,189.718481498356,206.715547135271,185.546015346545,180.023668905506,178.589228014884,187.858366902242,200.670445483601,186.040664920322,198.102144595851,188.447647385548,144.396067462055,207.045024049339,149.454523509867,212.029870729036,201.434046143425,177.92411149165,191.941325522507,170.27543502242,176.455906911994,170.3662884742,146.317357179269,178.465241059828,230.319659496553,186.224971970641,171.688329288336,159.899942777101,169.383551623854,197.825947441168,202.500981436935,155.653984738486,194.292517935705,183.264905116693,198.135409421487,185.654181465419,162.08861906175,150.158977955103,163.413920948053,179.433652346421,163.282582031989,200.082559711858,165.059649873826,191.131991870606,172.141936572197,184.137498083454,167.351003937812,189.688638205695,206.516909193857,178.752336956132,194.28572230009,175.512917469174,189.718481498356,206.715547135271,185.546015346545,180.023668905506,178.589228014884,187.858366902242,200.670445483601,186.040664920322,198.102144595851,188.447647385548,144.396067462055,207.045024049339,149.454523509867,212.029870729036,201.434046143425,177.92411149165,191.941325522507,170.27543502242,176.455906911994,170.3662884742,146.317357179269
201.946426114163,186.224971970641,250.202056857244,186.0027038097,174.031595840125,167.667290392797,203.876380474134,228.260194823855,167.421710673064,221.854900903989,188.20813492441,206.175823266626,193.791483067801,176.905603170714,168.416231905968,175.488749968215,193.592182129072,182.686168128091,211.626070903022,190.637226200152,191.283853968989,188.504159682723,198.730181092809,178.966023914689,192.58945971166,217.913199671552,192.684279666189,205.880060923486,169.311678419446,203.488861838183,230.702750726772,180.373374366352,190.293690604168,198.456926691677,196.366255389415,194.796203270273,206.106274515836,214.934788372291,193.276369204324,159.295471001477,210.798201904767,158.194217946141,220.034207411505,208.250399384368,203.669204614628,208.069821788991,180.20765708797,192.208038597383,181.50609872204,156.619918933545,201.946426114163,186.224971970641,250.202056857244,186.0027038097,174.031595840125,167.667290392797,203.876380474134,228.260194823855,167.421710673064,221.854900903989,188.20813492441,206.175823266626,193.791483067801,176.905603170714,168.416231905968,175.488749968215,193.592182129072,182.686168128091,211.626070903022,190.637226200152,191.283853968989,188.504159682723,198.730181092809,178.966023914689,192.58945971166,217.913199671552,192.684279666189,205.880060923486,169.311678419446,203.488861838183,230.702750726772,180.373374366352,190.293690604168,198.456926691677,196.366255389415,194.796203270273,206.106274515836,214.934788372291,193.276369204324,159.295471001477,210.798201904767,158.194217946141,220.034207411505,208.250399384368,203.669204614628,208.069821788991,180.20765708797,192.208038597383,181.50609872204,156.619918933545
184.090281568199,171.688329288336,186.0027038097,206.808500152238,160.981742311393,144.174248700902,181.988533402185,211.269725426204,168.460501515968,196.772675628268,191.674076732381,192.271150794789,178.281131281436,152.222599578323,154.035439957959,174.549854345939,172.871980624907,168.457117454377,186.918011653182,178.135541166115,198.316875410213,163.509907729975,177.127023079521,159.786846861747,182.005526494129,189.823111365985,177.615710545554,194.400634169367,153.553661607184,189.005652889548,210.303444963714,172.771941196124,178.242945406733,181.036538886732,184.40405825786,201.793940694577,186.074745359516,192.768847228631,199.339255067054,154.771964465833,202.704635415401,145.572466349778,198.202760467511,180.181735993293,189.927039891505,189.866714052818,171.561636450169,157.298504736546,179.122648721626,154.001079825745,184.090281568199,171.688329288336,186.0027038097,206.808500152238,160.981742311393,144.174248700902,181.988533402185,211.269725426204,168.460501515968,196.772675628268,191.674076732381,192.271150794789,178.281131281436,152.222599578323,154.035439957959,174.549854345939,172.871980624907,168.457117454377,186.918011653182,178.135541166115,198.316875410213,163.509907729975,177.127023079521,159.786846861747,182.005526494129,189.823111365985,177.615710545554,194.400634169367,153.553661607184,189.005652889548,210.303444963714,172.771941196124,178.242945406733,181.036538886732,184.40405825786,201.793940694577,186.074745359516,192.768847228631,199.339255067054,154.771964465833,202.704635415401,145.572466349778,198.202760467511,180.181735993293,189.927039891505,189.866714052818,171.561636450169,157.298504736546,179.122648721626,154.001079825745
170.502212610742,159.899942777101,174.031595840125,160.981742311393,206.696745939871,165.106815794062,171.492420549347,203.233159707325,160.409052265019,193.824726002105,174.928359348798,174.284816793708,171.124583384892,156.962393717245,162.990303768098,159.641076310664,168.881468815175,152.48317365548,168.859886678942,169.245405631488,194.342006390384,162.47673305054,180.229108287778,142.982041965108,180.24316130359,192.864850668389,171.62484562468,190.025493410895,162.161130312579,190.140068293224,194.102650018512,166.158097318609,171.188469882929,169.422606906336,182.623923085578,182.438341747627,187.751088550358,204.327704778883,184.963560213643,153.645303330912,192.233591945723,136.492254431661,200.046552578927,197.163460766617,182.094151956089,183.170516564948,158.859587701595,170.652067114444,157.963297249174,159.154904935793,170.502212610742,159.899942777101,174.031595840125,160.981742311393,206.696745939871,165.106815794062,171.492420549347,203.233159707325,160.409052265019,193.824726002105,174.928359348798,174.284816793708,171.124583384892,156.962393717245,162.990303768098,159.641076310664,168.881468815175,152.48317365548,168.859886678942,169.245405631488,194.342006390384,162.47673305054,180.229108287778,142.982041965108,180.24316130359,192.864850668389,171.62484562468,190.025493410895,162.161130312579,190.140068293224,194.102650018512,166.158097318609,171.188469882929,169.422606906336,182.623923085578,182.438341747627,187.751088550358,204.327704778883,184.963560213643,153.645303330912,192.233591945723,136.492254431661,200.046552578927,197.163460766617,182.094151956089,183.170516564948,158.859587701595,170.652067114444,157.963297249174,159.154904935793
188.552308468927,169.383551623854,167.667290392797,144.174248700902,165.106815794062,220.734522498364,185.6486353826,208.321782519625,153.18140695689,212.921770916717,175.193116673882,193.450821074755,178.099583706251,172.989447141447,172.350413323625,148.380957195936,183.846315151332,145.437612486204,181.575834321932,164.70478300861,188.475329394649,176.748249137645,182.26649479471,155.400368150816,189.202563271021,184.809547879479,179.548600400026,210.391141404907,165.037512035712,169.790362802283,202.468707370149,177.870400839545,166.597901342833,170.161603083915,192.259836717846,172.088081754809,187.950185449751,203.247664110973,169.03933380458,131.593338529289,199.734473919015,142.30121040738,190.688426577168,200.497813528588,175.523732470088,192.494798517169,158.930076413475,175.634046939033,149.371610212251,158.837507012104,188.552308468927,169.383551623854,167.667290392797,144.174248700902,165.106815794062,220.734522498364,185.6486353826,208.321782519625,153.18140695689,212.921770916717,175.193116673882,193.450821074755,178.099583706251,172.989447141447,172.350413323625,148.380957195936,183.846315151332,145.437612486204,181.575834321932,164.70478300861,188.475329394649,176.748249137645,182.26649479471,155.400368150816,189.202563271021,184.809547879479,179.548600400026,210.391141404907,165.037512035712,169.790362802283,202.468707370149,177.870400839545,166.597901342833,170.161603083915,192.259836717846,172.088081754809,187.950185449751,203.247664110973,169.03933380458,131.593338529289,199.734473919015,142.30121040738,190.688426577168,200.497813528588,175.523732470088,192.494798517169,158.930076413475,175.634046939033,149.371610212251,158.837507012104
193.374165023645,197.825947441168,203.876380474134,181.988533402185,171.492420549347,185.6486353826,247.001520502159,229.48189502631,167.315854091585,223.339408290152,206.284833331029,205.423163635632,205.358395637724,172.788596104282,175.209921104624,191.616531367887,199.268234688405,177.57647346305,209.817982314052,183.098464860606,203.611382663001,184.140795936358,198.19362498567,176.257346119806,195.578031009393,215.007122610811,196.035539891508,203.13165033623,171.830349532035,216.019367935218,229.208029796951,195.008331789814,179.557629598915,198.497393478056,207.807146561897,200.836098923226,205.122547422979,192.10000756242,215.222659263803,154.042502944882,224.93640947875,155.298924774906,204.240730817894,211.795761689576,196.73794209955,207.77996467694,187.72940245562,164.235900557271,182.015535464672,168.312023744712,193.374165023645,197.825947441168,203.876380474134,181.988533402185,171.492420549347,185.6486353826,247.001520502159,229.48189502631,167.315854091585,223.339408290152,206.284833331029,205.423163635632,205.358395637724,172.788596104282,175.209921104624,191.616531367887,199.268234688405,177.57647346305,209.817982314052,183.098464860606,203.611382663001,184.140795936358,198.19362498567,176.257346119806,195.578031009393,215.007122610811,196.035539891508,203.13165033623,171.830349532035,216.019367935218,229.208029796951,195.008331789814,179.557629598915,198.497393478056,207.807146561897,200.836098923226,205.122547422979,192.10000756242,215.222659263803,154.042502944882,224.93640947875,155.298924774906,204.240730817894,211.795761689576,196.73794209955,207.77996467694,187.72940245562,164.235900557271,182.015535464672,168.312023744712
226.945613726038,202.500981436935,228.260194823855,211.269725426204,203.233159707325,208.321782519625,229.48189502631,324.846208201349,204.829235678677,279.069376440726,227.046662539479,247.10550151919,223.689490656665,201.394133213902,203.978048512795,205.353176948994,212.997273746809,202.69616087507,221.025191956736,203.214287882352,229.223058042011,217.937869159247,225.067275920576,195.647815716063,239.573605371308,249.586024575222,240.651688330666,256.204525355052,222.653017113783,250.555358631936,279.73694045242,218.050558292143,222.005641229255,224.562926794427,224.470715761232,234.304577906039,240.259682808341,259.252276202789,236.280116003761,174.755482264408,239.884040252079,188.803995140199,259.499328303001,242.596032769965,244.262008752559,248.362009807464,206.070064725511,216.588326652186,216.365977314117,196.937173345115,226.945613726038,202.500981436935,228.260194823855,211.269725426204,203.233159707325,208.321782519625,229.48189502631,324.846208201349,204.829235678677,279.069376440726,227.046662539479,247.10550151919,223.689490656665,201.394133213902,203.978048512795,205.353176948994,212.997273746809,202.69616087507,221.025191956736,203.214287882352,229.223058042011,217.937869159247,225.067275920576,195.647815716063,239.573605371308,249.586024575222,240.651688330666,256.204525355052,222.653017113783,250.555358631936,279.73694045242,218.050558292143,222.005641229255,224.562926794427,224.470715761232,234.304577906039,240.259682808341,259.252276202789,236.280116003761,174.755482264408,239.884040252079,188.803995140199,259.499328303001,242.596032769965,244.262008752559,248.362009807464,206.070064725511,216.588326652186,216.365977314117,196.937173345115
191.994473337891,155.653984738486,167.421710673064,168.460501515968,160.409052265019,153.18140695689,167.315854091585,204.829235678677,219.821011251413,182.934036158259,188.418740126247,174.196085150198,173.615852455727,157.815389221089,152.421549578778,160.59222101876,179.154837850106,162.275314007764,156.864927840055,159.627363917306,189.334698278581,158.510525482146,184.035428810365,152.797506687654,183.559719345509,188.983067640865,175.412325830873,188.98613784459,159.857554613838,179.165033925806,191.088295411506,157.103325038429,157.172086400182,173.437647897137,170.457783013389,185.624047983935,195.758670129524,194.099282750503,176.411222195694,136.301130214704,185.852045305652,144.134577596073,191.089911171705,188.322122820406,186.754274346763,181.45581756495,163.750309940842,166.636692941828,170.663731267833,158.238606692781,191.994473337891,155.653984738486,167.421710673064,168.460501515968,160.409052265019,153.18140695689,167.315854091585,204.829235678677,219.821011251413,182.934036158259,188.418740126247,174.196085150198,173.615852455727,157.815389221089,152.421549578778,160.59222101876,179.154837850106,162.275314007764,156.864927840055,159.627363917306,189.334698278581,158.510525482146,184.035428810365,152.797506687654,183.559719345509,188.983067640865,175.412325830873,188.98613784459,159.857554613838,179.165033925806,191.088295411506,157.103325038429,157.172086400182,173.437647897137,170.457783013389,185.624047983935,195.758670129524,194.099282750503,176.411222195694,136.301130214704,185.852045305652,144.134577596073,191.089911171705,188.322122820406,186.754274346763,181.45581756495,163.750309940842,166.636692941828,170.663731267833,158.238606692781
219.483532036584,194.292517935705,221.854900903989,196.772675628268,193.824726002105,212.921770916717,223.339408290152,279.069376440726,182.934036158259,294.736196102861,211.259019876775,234.27476408771,216.014266715837,195.245335601886,192.934316222778,194.119470936726,208.911067814594,184.462305110182,213.993614465621,199.612755889743,220.730797012372,212.507898947751,213.864359905994,186.698625882104,226.370317360652,229.414704028,223.331507319714,249.680822515523,191.762813957594,242.340506892184,255.136037506414,208.461970301002,213.60452567255,227.205731674085,224.030878514802,229.680277311264,228.206665707929,238.227707326956,217.716886003176,169.176179186148,249.224823183326,173.638403456957,231.073742622861,223.011573957654,210.409047436513,241.382418739767,204.519043608564,197.821561827371,195.10827299532,188.526711965552,219.483532036584,194.292517935705,221.854900903989,196.772675628268,193.824726002105,212.921770916717,223.339408290152,279.069376440726,182.934036158259,294.736196102861,211.259019876775,234.27476408771,216.014266715837,195.245335601886,192.934316222778,194.119470936726,208.911067814594,184.462305110182,213.993614465621,199.612755889743,220.730797012372,212.507898947751,213.864359905994,186.698625882104,226.370317360652,229.414704028,223.331507319714,249.680822515523,191.762813957594,242.340506892184,255.136037506414,208.461970301002,213.60452567255,227.205731674085,224.030878514802,229.680277311264,228.206665707929,238.227707326956,217.716886003176,169.176179186148,249.224823183326,173.638403456957,231.073742622861,223.011573957654,210.409047436513,241.382418739767,204.519043608564,197.821561827371,195.10827299532,188.526711965552
