11.5245351142424,9.6656837341315,6.42400598101178,11.8576530755886,1.63533658887177,11.5245351142424,9.6656837341315,6.42400598101178,11.8576530755886,1.63533658887177
9.6586020119975,10.9507120605871,6.34446063717967,11.7618620313912,1.79155001851821,9.6586020119975,10.9507120605871,6.34446063717967,11.7618620313912,1.79155001851821
6.41692425887778,6.34446063717967,7.44562771407698,9.94878958202558,3.21256549306575,6.41692425887778,6.34446063717967,7.44562771407698,9.94878958202558,3.21256549306575
11.8505713534546,11.7618620313912,9.94878958202558,16.2063807333344,3.73566191504334,11.8505713534546,11.7618620313912,9.94878958202558,16.2063807333344,3.73566191504334
1.62825486673777,1.79155001851821,3.21256549306575,3.73566191504334,1.63025542109911,1.62825486673777,1.79155001851821,3.21256549306575,3.73566191504334,1.63025542109911
11.5245351142424,9.6656837341315,6.42400598101178,11.8576530755886,1.63533658887177,11.5245351142424,9.6656837341315,6.42400598101178,11.8576530755886,1.63533658887177
9.6586020119975,10.9507120605871,6.34446063717967,11.7618620313912,1.79155001851821,9.6586020119975,10.9507120605871,6.34446063717967,11.7618620313912,1.79155001851821
6.41692425887778,6.34446063717967,7.44562771407698,9.94878958202558,3.21256549306575,6.41692425887778,6.34446063717967,7.44562771407698,9.94878958202558,3.21256549306575
11.8505713534546,11.7618620313912,9.94878958202558,16.2063807333344,3.73566191504334,11.8505713534546,11.7618620313912,9.94878958202558,16.2063807333344,3.73566191504334
1.62825486673777,1.79155001851821,3.21256549306575,3.73566191504334,1.63025542109911,1.62825486673777,1.79155001851821,3.21256549306575,3.73566191504334,1.63025542109911
