56.2427959567704,38.333341792154,35.6207881075441,41.0567701466491,30.7722900834148,49.2911730584729,30.8690298812796,35.6253713589309,34.9675911684944,33.7376765747685,56.2427959567704,38.333341792154,35.6207881075441,41.0567701466491,30.7722900834148,49.2911730584729,30.8690298812796,35.6253713589309,34.9675911684944,33.7376765747685
38.3214855320042,40.9919280600625,29.8709095400781,32.5797032883048,25.4505395145635,34.8919720393124,29.3361073144085,38.3051260952879,26.5695728872184,31.2939972889677,38.3214855320042,40.9919280600625,29.8709095400781,32.5797032883048,25.4505395145635,34.8919720393124,29.3361073144085,38.3051260952879,26.5695728872184,31.2939972889677
35.6089318473943,29.8709095400781,31.8276356710733,28.9070617073072,21.96998556612,41.8837321893804,19.4833371973308,27.4545778208828,25.4600769576724,25.8933271305051,35.6089318473943,29.8709095400781,31.8276356710733,28.9070617073072,21.96998556612,41.8837321893804,19.4833371973308,27.4545778208828,25.4600769576724,25.8933271305051
41.0449138864992,32.5797032883048,28.9070617073072,38.5327735328772,25.8929418362114,37.9651790019063,28.058708994096,31.7210838699789,26.6460030298105,29.2419705381387,41.0449138864992,32.5797032883048,28.9070617073072,38.5327735328772,25.8929418362114,37.9651790019063,28.058708994096,31.7210838699789,26.6460030298105,29.2419705381387
30.7604338232649,25.4505395145635,21.96998556612,25.8929418362114,31.0264216164627,21.433222312348,14.9335817335835,28.5624670415888,20.9519807752927,25.5709905607894,30.7604338232649,25.4505395145635,21.96998556612,25.8929418362114,31.0264216164627,21.433222312348,14.9335817335835,28.5624670415888,20.9519807752927,25.5709905607894
49.2793167983231,34.8919720393124,41.8837321893804,37.9651790019063,21.433222312348,68.8202385917364,31.557717935113,34.4742913375511,37.4205057237754,30.9758265241838,49.2793167983231,34.8919720393124,41.8837321893804,37.9651790019063,21.433222312348,68.8202385917364,31.557717935113,34.4742913375511,37.4205057237754,30.9758265241838
30.8571736211298,29.3361073144085,19.4833371973308,28.058708994096,14.9335817335835,31.557717935113,34.4204993075219,33.7747160255743,21.6044556945436,23.4764306894913,30.8571736211298,29.3361073144085,19.4833371973308,28.058708994096,14.9335817335835,31.557717935113,34.4204993075219,33.7747160255743,21.6044556945436,23.4764306894913
35.6135150987811,38.3051260952879,27.4545778208828,31.7210838699789,28.5624670415888,34.4742913375511,33.7747160255743,52.1840493909248,28.1703349323476,29.7322277506445,35.6135150987811,38.3051260952879,27.4545778208828,31.7210838699789,28.5624670415888,34.4742913375511,33.7747160255743,52.1840493909248,28.1703349323476,29.7322277506445
34.9557349083446,26.5695728872184,25.4600769576724,26.6460030298105,20.9519807752927,37.4205057237754,21.6044556945436,28.1703349323476,25.845663291022,23.7925444829689,34.9557349083446,26.5695728872184,25.4600769576724,26.6460030298105,20.9519807752927,37.4205057237754,21.6044556945436,28.1703349323476,25.845663291022,23.7925444829689
33.7258203146186,31.2939972889677,25.8933271305051,29.2419705381387,25.5709905607894,30.9758265241838,23.4764306894913,29.7322277506445,23.7925444829689,29.3949323581964,33.7258203146186,31.2939972889677,25.8933271305051,29.2419705381387,25.5709905607894,30.9758265241838,23.4764306894913,29.7322277506445,23.7925444829689,29.3949323581964
