8,2.92809993861476e-13,3.01267311866369e-15,8,2.55484150994262e-15,1.46050011803093e-15
6.06307490835354e-13,8,1.04284423886227e-14,8,3.47685351704008e-13,7.87974937772437e-25
1.27547183365847e-13,7.99999999999997,8,8,5.85101860711857e-18,5.16437317358546e-20
8,2.5243136241269e-13,4.24470375178665e-13,1.90999355526033e-23,1.3585219535747e-14,2.10022798002886e-13
4.60903151090633e-13,3.13302117062214e-13,2.29319034209514e-17,7.00243851132957e-15,7.99999999999999,3.19371433230738e-25
1.52076418682398e-14,8,8,2.50401394161396e-14,1.55303936263566e-16,6.02439678454872e-14
8,8,7.99999999999978,1.41302835525285e-25,7.99999999999998,7.90511084158709e-19
8,5.36025176701544e-15,2.14448233901364e-14,4.63686142188999e-13,4.01866533957094e-13,3.86740433080089e-14
8,8,8,1.77225252151639e-26,7.31835495024502e-23,7.99999999999999
8,8,1.95474383479121e-13,3.61718665210772e-14,3.65326707045993e-17,8
3.41476621806536e-20,8,8,8,2.3200634389687e-18,4.71084679308544e-20
1.22001337066722e-13,8,1.69134001045887e-14,5.08842619552596e-18,1.63901591226659e-14,8
9.08481759680047e-15,8,6.84693013099995e-17,3.02666662857843e-23,8,8
8.5189267538821e-14,7.9977356784065e-14,5.31994694290363e-15,2.08683592731213e-18,3.39356225547054e-14,8
8,1.6230289761284e-24,2.52283525105036e-15,2.1099139348788e-15,2.34989151498756e-15,5.55892228936703e-13
2.76148536681007e-13,1.46547215147511e-16,1.81931492094981e-14,5.03376559969064e-13,8,8.27958338156684e-16
8,8,1.7609560816044e-13,8,5.86963486123745e-14,9.30537066063707e-13
8,7.99999999999998,2.80894893114333e-14,1.47703936156117e-17,8,1.15834012213803e-12
8,8,7.99999999999997,2.56477887784094e-22,6.48115446379494e-13,2.76077982874251e-14
6.5755964116285e-13,4.38453267219858e-25,1.21899004074298e-15,8,5.21550407766867e-13,8
7.99999999999995,8,8,9.91905865369354e-14,2.3424756269733e-13,1.30951722350882e-15
8,8,4.91108222787672e-13,4.26820589476444e-18,8,7.96497999137773e-14
7.99999999999997,8,8,3.60193860331129e-17,3.31466009307807e-14,5.47544477625477e-14
8,1.13100439167589e-13,1.59636481230369e-29,2.42666014815041e-14,7.48160218940239e-13,6.05944775517935e-17
8,1.59314311138225e-19,9.34374662539811e-29,8,4.78815626003524e-13,2.33877549029424e-14
9.87668833481474e-19,2.17316157134823e-29,1.26739532920183e-15,6.496758164571e-22,8,6.27011217329494e-14
8,4.40698977376759e-21,8,1.49700161972533e-15,3.06303015820119e-16,8
1.20081569571289e-13,8,7.99999999999996,2.85655855281459e-28,7.99999999999998,8
9.27352965592713e-26,2.74630642470441e-13,5.59783582743851e-12,2.54145115516106e-24,8,5.90011640396632e-13
6.3249172005421e-22,8,8,3.39478569933838e-13,7.99999999999999,5.89863630771329e-19
6.4495979004758e-13,5.62291948928331e-26,9.81769679652361e-21,1.18514025057813e-29,3.8448054043357e-22,3.1572420302919e-13
6.08034816121025e-30,7.99999999999999,2.28316024399425e-18,8,5.50184107885284e-17,7.99999999999997
3.24695243598582e-16,8,7.99999999999992,3.81209496931057e-20,8.96889346845209e-12,3.68753000039507e-13
1.21306121814646e-12,6.47758366347595e-14,2.64915973773968e-14,8,8,8
3.63935326019327e-28,7.99999999999999,8.3928288253107e-14,3.03612550980144e-18,8,7.32545142462696e-13
1.67503623226348e-20,1.67750424086073e-29,6.43752509990593e-15,1.16519173020397e-13,4.49888429833997e-13,1.29827967661699e-16
1.48575030404581e-12,3.03200521145596e-21,8,2.47862108005565e-17,3.06079332432171e-27,8
5.12443018759019e-14,8,1.38560129189148e-12,3.89066923914776e-23,4.65073557161627e-14,7.74234140278201e-25
8,1.81404031616102e-14,4.73337333493086e-13,3.69362385186822e-13,6.66781828345511e-18,4.55226438923079e-13
4.32226736933887e-13,2.44221935499112e-18,4.4787015763576e-21,5.13663330659168e-19,8,8
7.9999999999998,8,8,3.60060322089488e-19,1.22901823214898e-14,8
8.29919073759624e-18,7.99999999999989,7.90796657929996e-20,2.70843474785221e-14,8,4.34042607316937e-21
8,9.06842749275834e-25,4.26421229345301e-21,8.40263540236961e-21,8,6.25339741924735e-15
8,8.13045061511109e-14,7.27370076821942e-16,7.62600723447349e-21,2.47702668078415e-22,8
8,8.19176922832644e-13,1.16666387097131e-13,8,7.99999999999999,2.96857183727154e-26
2.03652720410638e-17,8,6.94474907171516e-15,4.2515684185934e-17,3.71492097157895e-17,2.53986628308182e-21
2.48945565725191e-18,7.28951964611506e-15,8,5.82062076359215e-14,8,5.70021622868691e-13
8,8,6.19796044157499e-14,1.80262696567e-14,6.80700679544225e-30,3.0333620813978e-14
1.31430862091736e-19,6.8603494499132e-13,2.32099955672496e-13,8,2.64394546703534e-23,2.50526644284947e-24
4.20207580468671e-29,3.95553495487073e-25,4.61665562252091e-13,8,8,7.99999999999994
3.42687427351848e-13,7.99999999999999,8,1.16232507832988e-17,5.5020672889686e-20,9.26968399148573e-18
3.64401728961085e-13,8,8,1.58009020240619e-13,8,8
8,9.38934181312526e-30,8,1.37727245349104e-14,8,8
8,2.73040190537397e-13,2.50153486416341e-13,4.42176842792685e-13,1.00106037116548e-23,4.76526245812789e-15
3.36331685793585e-13,8.35678138231352e-15,8.96686808453456e-23,1.56304097993468e-21,7.99999999999979,3.20594984243025e-13
2.99737552965642e-13,6.55837460264304e-20,6.94562748042903e-13,9.31819314615474e-29,2.63745289145603e-13,3.76103643321832e-13
1.00093155662841e-15,8,8,3.26990810246774e-19,1.13450621695643e-20,3.44014576847883e-15
7.99999999999996,8,5.58788340957385e-13,8,1.99671905749921e-13,8
1.29471462926297e-13,7.17737930294582e-14,3.85260407825486e-15,5.10781059932284e-13,2.54509305404415e-13,4.15787089763816e-29
3.90005930153073e-18,8.69296677185689e-18,2.80689108366155e-13,6.89718307533471e-23,8,3.8114640417065e-17
1.44768495144691e-13,8,9.73524352951503e-15,3.21972144754876e-14,1.26602332663818e-13,8
8,1.39858777193557e-22,8,9.1769707218639e-29,6.55667463281846e-13,9.53308756278162e-16
1.78390072131542e-15,8,1.4746188290733e-17,6.08569882004909e-13,8,2.82592069922356e-16
3.65584005686577e-13,2.27983157218695e-13,8,1.71668727048225e-13,8,7.99999999999984
2.82455995061053e-16,8,2.93892442098198e-13,6.20980899091418e-25,8.31229091899121e-21,4.08687453425535e-15
1.23437352809598e-14,9.14292582887246e-13,8,8,2.80853152176609e-13,2.86468332537859e-13
3.49894872195375e-18,2.56211908283044e-14,2.68329847189964e-13,1.14369747090709e-13,1.55509162117766e-16,2.44252639895485e-16
8,1.15935649179131e-24,8,8,3.75037405742359e-21,2.52301253756746e-15
2.14655229245146e-14,8.39766298300251e-13,1.83956485430184e-26,1.19439480947961e-13,2.82338758593965e-14,2.13916271272874e-14
1.30138904146019e-13,8,8,4.03105899072063e-13,8,5.82615897072708e-19
8,1.45562886542577e-20,2.43555514659657e-15,8,1.45731267031893e-29,6.81693665941576e-14
2.90015876616208e-22,8,4.63279381065375e-14,2.57482567889871e-14,4.16884272551122e-14,1.13184022018191e-18
4.41219996591594e-14,2.68081259883195e-19,9.52693064941842e-14,6.90436713237393e-13,4.82219504295888e-17,5.06455663861808e-19
6.3790546559969e-16,7.99999999999999,2.92259240074924e-21,4.03957375535093e-13,3.92992723500015e-13,2.42456072314132e-16
8.68195801383084e-13,5.42686132318729e-13,8,7.0306066619198e-15,8,6.68178735016307e-13
8,8,3.4215496747798e-22,6.46777997063833e-14,6.05431782538948e-16,8
1.17229327784514e-20,1.03884857535278e-14,3.05211665545561e-13,8,7.84263673820696e-14,2.74646614501698e-13
2.74702094489811e-14,8,1.09602682760336e-13,1.13344939640579e-21,1.27274666543379e-12,8.10813065474035e-21
8.91259792284543e-14,3.14347430641337e-14,7.04906092552345e-20,6.91440071151979e-17,3.14663813283283e-17,3.642390221244e-20
8,7.99999999999995,9.18568752488771e-13,8,1.09067799844569e-13,8
8,1.07953843216882e-15,1.16669039552078e-13,8,8,2.16033581473352e-14
1.97440671612434e-14,8.21809362033418e-15,6.33182295278038e-17,3.33946377291534e-14,1.82667929870348e-17,8
8,1.37019551298674e-16,7.61750712188947e-14,7.99999999999999,8,1.07339869375647e-13
1.33156488966587e-13,6.67208242468104e-13,8,3.54860423753968e-13,7.99999999999999,1.34159605103755e-23
8,8.05619806546185e-13,4.2887552710856e-13,8.39255292776882e-13,1.41418044920486e-13,5.13230235557924e-23
2.82118035709896e-14,2.77187440963571e-21,1.9279509453465e-13,1.98323428843808e-15,2.65757517088515e-15,8
7.49731876941768e-14,2.80990651051523e-21,5.80385809098435e-23,3.29211273325418e-13,1.93324638448745e-21,8
7.29972226793969e-29,8,1.85446853143083e-25,8,1.04053759002028e-15,8.73938107023831e-14
8,1.04103903715202e-14,2.26743772015567e-12,8,5.38393266539489e-13,1.73608734332722e-23
4.04553293418135e-13,4.93398774656773e-14,7.96587705555571e-22,8,5.36667349768699e-18,1.79756800610937e-13
1.10363747401892e-13,6.16697182926653e-15,9.06909606029459e-16,1.21846206265801e-16,1.46436320026113e-19,1.21495407462576e-11
3.584655123271e-14,8,4.9530642950025e-24,8,4.48559086258085e-20,3.78331838401464e-27
8,1.39430039956625e-17,8,8.59496851206003e-13,8.21598304657688e-13,8
3.4634885899728e-13,9.42902407401842e-19,8,8,4.31392655034493e-18,8.10212333018541e-14
8,2.85852512096614e-20,1.72722259854807e-16,8,8.16802778336668e-29,1.54347619188806e-12
8,4.87942428409709e-13,2.45499941380477e-16,3.26903215415267e-23,2.24768288558986e-13,2.39648534047618e-15
3.63353663416779e-13,8,1.40111063405481e-13,3.33100524635637e-20,1.15859166101681e-21,2.77022254156648e-13
9.05513905904807e-14,2.43149540241345e-17,1.01304107667763e-28,5.58431104709036e-13,8,4.24970307528931e-14
8,1.82903640888511e-29,8,8,8,8
8,7.99999999999998,8,8,1.2678654059084e-13,1.12185305536519e-13
8,4.86706811798135e-15,8,8,9.19274451570051e-21,2.6822280414213e-13
8,5.33719006347798e-26,6.66744617565404e-18,5.13195869622873e-20,8,1.57866641213018e-13
2.07118308693551e-15,3.87928678949529e-14,8,8,2.48177858681775e-18,8
1.35256134064371e-29,5.86059548266314e-13,8,8,2.04759157453106e-26,6.55327216084178e-22
8,1.50207917853926e-27,5.30884882751011e-16,2.42332128495853e-13,7.47020067348699e-17,8
1.3258880462001e-18,2.61070654826532e-13,2.99801233333907e-13,3.19214163744847e-20,7.8240515987144e-16,8
3.3129987596027e-16,8,1.87024536133713e-13,4.34803064264691e-16,8,8
2.31803792883652e-14,8,1.1830074980056e-19,6.2860214254668e-13,8,2.18606760261869e-19
8,2.01572155409338e-24,1.34118874101847e-22,4.33589862502512e-15,6.15945500925703e-19,5.6744196328245e-13
8,1.29022579169143e-26,8,2.11303275665408e-15,1.01623358552204e-15,7.99999999999999
6.69427270338154e-19,8,5.57123677241194e-14,8,8,1.19733945093216e-14
8,8,8,2.13894216323286e-16,7.99999999999999,1.95487837883161e-20
1.57125508338702e-16,8,8.55648113562381e-21,2.0309400671182e-13,6.10895475263405e-15,8
2.2007842215756e-29,1.40888002456394e-15,8,1.8085560530312e-14,8,8
7.07804091906175e-16,8,8.27626886214536e-14,6.22265957492209e-13,2.36823255945863e-17,7.43456906444439e-14
9.1603809969622e-13,4.64759711375e-13,8,1.99103521422584e-13,3.64523811784923e-16,8
3.60635316778621e-13,1.01678071456224e-17,6.11434168126838e-18,8,8,5.72870151243164e-22
5.00820975435877e-13,8,4.60653041997641e-13,9.65200347952025e-19,3.53314002351456e-15,8.61337983473328e-17
4.70615376522535e-13,8,8,3.78638710582074e-15,8,5.09801187971376e-14
8,1.66448102166553e-12,8,8,3.21639330791039e-13,8
1.67097654205547e-29,8,4.05630633245711e-20,1.99928409434143e-14,2.40793237434086e-13,3.5042947395874e-13
4.14137060854059e-20,1.07531291792534e-12,5.94819618045653e-13,9.46328187788753e-22,8,8
8.91277185429967e-14,8,8,6.66442557422636e-14,3.19750688975637e-15,1.25123464723462e-12
1.84096689321646e-14,1.45805965722748e-12,5.93164626383392e-20,8,1.41167005682996e-13,1.36425530272065e-19
8,8,8,8,3.73225072953652e-16,3.81848826544073e-26
8,1.4747870865016e-26,2.03146785874075e-14,6.10754827373195e-14,7.99999999999969,2.45538605370111e-22
2.46637658160432e-21,7.99999999999995,3.45374725933708e-15,8,8,7.99999999999999
1.40693555785488e-17,8,7.99999999999999,3.48364887668388e-18,2.32886252856298e-17,1.48049003249375e-12
1.51211708094252e-13,8,1.30424956465256e-13,2.97850843452748e-14,8,8
1.15321310151613e-13,6.51601627227266e-14,9.74412060228763e-14,2.16895004747446e-20,2.97812597254581e-14,1.49471998505701e-15
8,1.22408287423949e-25,8,7.47377822873175e-13,1.05411253678045e-13,2.55398482534661e-20
1.24425515812173e-13,2.81950142660585e-26,1.06793991604115e-13,1.71220279641521e-19,8,3.32249472387325e-15
5.55365327466442e-14,1.13625485228223e-28,8,1.18547153731185e-17,3.1128187670112e-20,2.71433547510556e-21
9.62239972991655e-13,8,1.7056434374312e-13,7.93913611822069e-22,8,4.69047249438827e-24
8.81656479512764e-22,3.28453650793882e-13,8,5.74782509482971e-20,4.98295827677323e-13,7.33164215435098e-19
4.90851012504169e-13,3.04727933554759e-13,1.16685680765634e-13,1.1911907385405e-12,8,8
8,8,3.46725100377043e-26,8,3.41250483316932e-28,7.99999999999999
8,8,1.42558250637165e-14,8.20247892925378e-26,1.26093883119146e-21,8
1.63787509680031e-16,8,1.79510339241496e-16,1.63132299164155e-14,4.36983899335065e-13,7.31246171869516e-13
8.67400653059972e-14,2.59621462783007e-16,3.78048241442247e-18,1.8464333584061e-13,2.17172823917517e-15,6.05232502984606e-14
1.76793670144362e-13,2.32663104648472e-14,4.02915940236376e-19,8,8,8
8,6.34669998754188e-18,8,1.38377438362753e-18,1.08641480266895e-12,4.84573354536926e-18
4.46739723384457e-13,8,8,1.58222409424943e-14,5.74564520862884e-13,1.73320459490172e-14
8.72718813758858e-20,7.99999999999998,8,1.71007889343985e-17,4.8734552070816e-22,4.44771766632324e-23
3.48908768476153e-13,8,8,4.12192380165751e-15,8,1.16107277512703e-19
8,8,3.83290739770271e-14,2.44752912583749e-13,5.06299975204723e-13,8.14667464553e-15
6.40447510732344e-22,8.29547363024352e-17,1.60748231786994e-14,1.0335960354074e-14,1.5129535467956e-12,1.84847052325795e-19
9.92367548610676e-14,8,8,1.66471961230931e-15,1.67947348207176e-13,8
8,2.12309602096031e-26,8,3.12405006952237e-13,2.82962259578304e-15,8
2.30867664675891e-15,1.91742337900745e-14,7.99999999999998,8,3.33993571288672e-22,4.74587059016098e-13
8,8,2.06962918352363e-16,3.75638135826078e-23,3.40999630290273e-14,5.01902186126335e-16
8,4.22355556150926e-13,3.00600302266547e-16,7.99999999999984,8,1.54972787617262e-13
8,8,8,8,1.46531372401657e-14,8
2.02379035346408e-13,2.39989266274661e-23,4.88991187173863e-24,4.6620617351626e-16,8,6.00478419356758e-19
8.63864024220713e-17,7.96356624564567e-29,8.76487722619287e-18,8,3.08394864575174e-13,4.64558686127715e-21
